Date,Exercise,Type,Exercise Calories,Exercise Minutes,Sets,Reps Per Set,Pounds,Steps,Note
2021-04-14,MFP iOS calorie adjustment,Cardio,-158.0,1,,,,8038,
2021-04-15,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,769.0,60,,,,,
2021-04-15,MFP iOS calorie adjustment,Cardio,-79.0,1,,,,3341,
2021-04-16,MFP iOS calorie adjustment,Cardio,70.0,1,,,,5053,
2021-04-17,MFP iOS calorie adjustment,Cardio,225.0,1,,,,14417,
2021-04-18,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,3906.0,286,,,,,
2021-04-18,MFP iOS calorie adjustment,Cardio,-534.0,1,,,,10435,
2021-04-19,MFP iOS calorie adjustment,Cardio,25.0,1,,,,2742,
2021-04-20,MFP iOS calorie adjustment,Cardio,33.0,1,,,,3524,
2021-04-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,813.0,60,,,,,
2021-04-21,MFP iOS calorie adjustment,Cardio,-61.0,1,,,,5035,
2021-04-22,MFP iOS calorie adjustment,Cardio,27.0,1,,,,2875,
2021-04-23,MFP iOS calorie adjustment,Cardio,48.0,1,,,,5483,
2021-04-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,7443.0,638,,,,,
2021-04-24,MFP iOS calorie adjustment,Cardio,-1190.0,1,,,,24891,
2021-04-25,MFP iOS calorie adjustment,Cardio,151.0,1,,,,11072,
2021-04-26,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,673.0,63,,,,,
2021-04-26,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,364.0,31,,,,,
2021-04-26,MFP iOS calorie adjustment,Cardio,-127.0,1,,,,6737,
2021-04-27,MFP iOS calorie adjustment,Cardio,37.0,1,,,,4015,
2021-04-28,MFP iOS calorie adjustment,Cardio,116.0,1,,,,7791,
2021-04-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,258.0,30,,,,,
2021-04-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,374.0,32,,,,,
2021-04-29,MFP iOS calorie adjustment,Cardio,-79.0,1,,,,6470,
2021-04-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,260.0,28,,,,,
2021-04-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,359.0,31,,,,,
2021-04-30,MFP iOS calorie adjustment,Cardio,94.0,1,,,,15450,
2021-05-01,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,5051.0,445,,,,,
2021-05-01,MFP iOS calorie adjustment,Cardio,-827.0,1,,,,27657,
2021-05-02,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2435.0,199,,,,,
2021-05-02,MFP iOS calorie adjustment,Cardio,-337.0,1,,,,13048,
2021-05-03,MFP iOS calorie adjustment,Cardio,47.0,1,,,,4356,
2021-05-04,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,316.0,25,,,,,
2021-05-04,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,301.0,29,,,,,
2021-05-04,MFP iOS calorie adjustment,Cardio,-39.0,1,,,,10065,
2021-05-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,306.0,26,,,,,
2021-05-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,336.0,28,,,,,
2021-05-05,MFP iOS calorie adjustment,Cardio,-54.0,1,,,,6619,
2021-05-06,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,298.0,30,,,,,
2021-05-06,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,350.0,30,,,,,
2021-05-06,MFP iOS calorie adjustment,Cardio,-24.0,1,,,,8899,
2021-05-07,MFP iOS calorie adjustment,Cardio,102.0,1,,,,9183,
2021-05-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4116.0,346,,,,,
2021-05-08,MFP iOS calorie adjustment,Cardio,-601.0,1,,,,20514,
2021-05-09,MFP iOS calorie adjustment,Cardio,87.0,1,,,,7077,
2021-05-10,MFP iOS calorie adjustment,Cardio,44.0,1,,,,4847,
2021-05-11,MFP iOS calorie adjustment,Cardio,52.0,1,,,,5053,
2021-05-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,304.0,26,,,,,
2021-05-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,333.0,28,,,,,
2021-05-12,MFP iOS calorie adjustment,Cardio,22.0,1,,,,12894,
2021-05-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,337.0,30,,,,,
2021-05-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,368.0,29,,,,,
2021-05-13,MFP iOS calorie adjustment,Cardio,-49.0,1,,,,10164,
2021-05-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,339.0,26,,,,,
2021-05-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,372.0,31,,,,,
2021-05-14,MFP iOS calorie adjustment,Cardio,-68.0,1,,,,7931,
2021-05-15,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5403.0,468,,,,,
2021-05-15,MFP iOS calorie adjustment,Cardio,-807.0,1,,,,23111,
2021-05-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,943.0,75,,,,,
2021-05-16,MFP iOS calorie adjustment,Cardio,-137.0,1,,,,4001,
2021-05-17,MFP iOS calorie adjustment,Cardio,67.0,1,,,,5870,
2021-05-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,302.0,30,,,,,
2021-05-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,363.0,30,,,,,
2021-05-18,MFP iOS calorie adjustment,Cardio,-69.0,1,,,,6765,
2021-05-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,277.0,28,,,,,
2021-05-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,358.0,27,,,,,
2021-05-19,MFP iOS calorie adjustment,Cardio,-65.0,1,,,,6127,
2021-05-20,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,237.0,24,,,,,
2021-05-20,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,375.0,25,,,,,
2021-05-20,MFP iOS calorie adjustment,Cardio,-12.0,1,,,,9438,
2021-05-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,251.0,26,,,,,
2021-05-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,358.0,31,,,,,
2021-05-21,MFP iOS calorie adjustment,Cardio,-14.0,1,,,,8665,
2021-05-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,286.0,28,,,,,
2021-05-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,310.0,27,,,,,
2021-05-22,MFP iOS calorie adjustment,Cardio,-44.0,1,,,,6942,
2021-05-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3066.0,236,,,,,
2021-05-23,MFP iOS calorie adjustment,Cardio,-369.0,1,,,,15592,
2021-05-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,292.0,31,,,,,
2021-05-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,399.0,30,,,,,
2021-05-24,MFP iOS calorie adjustment,Cardio,-56.0,1,,,,7985,
2021-05-25,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,234.0,29,,,,,
2021-05-25,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,371.0,31,,,,,
2021-05-25,MFP iOS calorie adjustment,Cardio,-83.0,1,,,,7663,
2021-05-26,MFP iOS calorie adjustment,Cardio,55.0,1,,,,6211,
2021-05-27,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5094.0,438,,,,,
2021-05-27,MFP iOS calorie adjustment,Cardio,-796.0,1,,,,20988,
2021-05-28,MFP iOS calorie adjustment,Cardio,39.0,1,,,,4570,
2021-05-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3452.0,267,,,,,
2021-05-29,MFP iOS calorie adjustment,Cardio,-495.0,1,,,,11927,
2021-05-30,MFP iOS calorie adjustment,Cardio,1.0,1,,,,1837,
2021-05-31,MFP iOS calorie adjustment,Cardio,174.0,1,,,,11253,
2021-06-01,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,270.0,26,,,,,
2021-06-01,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,343.0,29,,,,,
2021-06-01,MFP iOS calorie adjustment,Cardio,-58.0,1,,,,6435,
2021-06-02,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,267.0,30,,,,,
2021-06-02,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,360.0,32,,,,,
2021-06-02,MFP iOS calorie adjustment,Cardio,-70.0,1,,,,6167,
2021-06-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,249.0,28,,,,,
2021-06-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2862.0,244,,,,,
2021-06-03,MFP iOS calorie adjustment,Cardio,-485.0,1,,,,15147,
2021-06-04,MFP iOS calorie adjustment,Cardio,12.0,1,,,,2946,
2021-06-05,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,4167.0,369,,,,,
2021-06-05,MFP iOS calorie adjustment,Cardio,-689.0,1,,,,15589,
2021-06-06,MFP iOS calorie adjustment,Cardio,88.0,1,,,,7880,
2021-06-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,245.0,31,,,,,
2021-06-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,346.0,31,,,,,
2021-06-07,MFP iOS calorie adjustment,Cardio,-69.0,1,,,,6947,
2021-06-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,242.0,31,,,,,
2021-06-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,325.0,30,,,,,
2021-06-08,MFP iOS calorie adjustment,Cardio,-86.0,1,,,,5002,
2021-06-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,250.0,27,,,,,
2021-06-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,325.0,30,,,,,
2021-06-09,MFP iOS calorie adjustment,Cardio,-69.0,1,,,,5314,
2021-06-10,MFP iOS calorie adjustment,Cardio,12.0,1,,,,3230,
2021-06-11,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5410.0,491,,,,,
2021-06-11,MFP iOS calorie adjustment,Cardio,-877.0,1,,,,17733,
2021-06-12,MFP iOS calorie adjustment,Cardio,108.0,1,,,,10051,
2021-06-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1887.0,150,,,,,
2021-06-13,MFP iOS calorie adjustment,Cardio,-212.0,1,,,,10571,
2021-06-14,MFP iOS calorie adjustment,Cardio,7.0,1,,,,2068,
2021-06-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,285.0,26,,,,,
2021-06-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,351.0,31,,,,,
2021-06-15,MFP iOS calorie adjustment,Cardio,-72.0,1,,,,5139,
2021-06-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,245.0,27,,,,,
2021-06-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,315.0,29,,,,,
2021-06-16,MFP iOS calorie adjustment,Cardio,-64.0,1,,,,9107,
2021-06-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,266.0,34,,,,,
2021-06-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,302.0,27,,,,,
2021-06-17,MFP iOS calorie adjustment,Cardio,-61.0,1,,,,7067,
2021-06-18,MFP iOS calorie adjustment,Cardio,206.0,1,,,,15203,
2021-06-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4601.0,416,,,,,
2021-06-19,MFP iOS calorie adjustment,Cardio,-726.0,1,,,,19787,
2021-06-20,MFP iOS calorie adjustment,Cardio,165.0,1,,,,11728,
2021-06-21,MFP iOS calorie adjustment,Cardio,202.0,1,,,,13556,
2021-06-22,MFP iOS calorie adjustment,Cardio,195.0,1,,,,12932,
2021-06-23,MFP iOS calorie adjustment,Cardio,179.0,1,,,,11524,
2021-06-24,MFP iOS calorie adjustment,Cardio,168.0,1,,,,11150,
2021-06-25,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,4943.0,441,,,,,
2021-06-25,MFP iOS calorie adjustment,Cardio,-739.0,1,,,,23398,
2021-06-26,MFP iOS calorie adjustment,Cardio,20.0,1,,,,3427,
2021-06-27,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2636.0,202,,,,,
2021-06-27,MFP iOS calorie adjustment,Cardio,-368.0,1,,,,10477,
2021-06-28,MFP iOS calorie adjustment,Cardio,132.0,1,,,,9172,
2021-06-29,MFP iOS calorie adjustment,Cardio,163.0,1,,,,11781,
2021-06-30,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,4896.0,456,,,,,
2021-06-30,MFP iOS calorie adjustment,Cardio,-779.0,1,,,,18208,
2021-07-01,MFP iOS calorie adjustment,Cardio,171.0,1,,,,12078,
2021-07-02,MFP iOS calorie adjustment,Cardio,131.0,1,,,,9618,
2021-07-03,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5022.0,436,,,,,
2021-07-03,MFP iOS calorie adjustment,Cardio,-810.0,1,,,,15213,
2021-07-04,MFP iOS calorie adjustment,Cardio,213.0,1,,,,14314,
2021-07-05,MFP iOS calorie adjustment,Cardio,1.0,1,,,,17682,
2021-07-05,"Running (jogging), 5 mph (12 min mile)",Cardio,800.0,60,,,,,
2021-07-05,"Running (jogging), 5 mph (12 min mile)",Cardio,431.0,60,,,,,
2021-07-06,MFP iOS calorie adjustment,Cardio,124.0,1,,,,8681,
2021-07-07,MFP iOS calorie adjustment,Cardio,83.0,1,,,,6676,
2021-07-08,MFP iOS calorie adjustment,Cardio,151.0,1,,,,10998,
2021-07-09,MFP iOS calorie adjustment,Cardio,77.0,1,,,,6458,
2021-07-10,MFP iOS calorie adjustment,Cardio,236.0,1,,,,15182,
2021-07-11,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1907.0,156,,,,,
2021-07-11,MFP iOS calorie adjustment,Cardio,-200.0,1,,,,13298,
2021-07-12,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,5445.0,544,,,,,
2021-07-12,MFP iOS calorie adjustment,Cardio,-1014.0,1,,,,17471,
2021-07-13,MFP iOS calorie adjustment,Cardio,125.0,1,,,,8543,
2021-07-14,MFP iOS calorie adjustment,Cardio,183.0,1,,,,13116,
2021-07-15,MFP iOS calorie adjustment,Cardio,16.0,1,,,,2785,
2021-07-16,MFP iOS calorie adjustment,Cardio,183.0,1,,,,12652,
2021-07-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4105.0,365,,,,,
2021-07-17,MFP iOS calorie adjustment,Cardio,-675.0,1,,,,14033,
2021-07-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3054.0,277,,,,,
2021-07-18,MFP iOS calorie adjustment,Cardio,-427.0,1,,,,13229,
2021-07-19,MFP iOS calorie adjustment,Cardio,34.0,1,,,,3762,
2021-07-20,MFP iOS calorie adjustment,Cardio,30.0,1,,,,3371,
2021-07-21,MFP iOS calorie adjustment,Cardio,32.0,1,,,,3427,
2021-07-22,MFP iOS calorie adjustment,Cardio,32.0,1,,,,3619,
2021-07-23,MFP iOS calorie adjustment,Cardio,159.0,1,,,,12168,
2021-07-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1101.0,90,,,,,
2021-07-24,MFP iOS calorie adjustment,Cardio,-72.0,1,,,,8220,
2021-07-25,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,4759.0,446,,,,,
2021-07-25,MFP iOS calorie adjustment,Cardio,-832.0,1,,,,19080,
2021-07-26,MFP iOS calorie adjustment,Cardio,75.0,1,,,,5575,
2021-07-27,MFP iOS calorie adjustment,Cardio,22.0,1,,,,3394,
2021-07-28,MFP iOS calorie adjustment,Cardio,48.0,1,,,,4705,
2021-07-29,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,718.0,60,,,,,
2021-07-29,MFP iOS calorie adjustment,Cardio,6.0,1,,,,9058,
2021-07-30,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5007.0,476,,,,,
2021-07-30,MFP iOS calorie adjustment,Cardio,-877.0,1,,,,16541,
2021-07-31,MFP iOS calorie adjustment,Cardio,300.0,1,,,,19046,
2021-08-01,MFP iOS calorie adjustment,Cardio,274.0,1,,,,17194,
2021-08-02,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,757.0,60,,,,,
2021-08-02,MFP iOS calorie adjustment,Cardio,-27.0,1,,,,7732,
2021-08-03,MFP iOS calorie adjustment,Cardio,143.0,1,,,,9858,
2021-08-04,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,4691.0,380,,,,,
2021-08-04,MFP iOS calorie adjustment,Cardio,-668.0,1,,,,26975,
2021-08-05,MFP iOS calorie adjustment,Cardio,212.0,1,,,,13946,
2021-08-06,MFP iOS calorie adjustment,Cardio,192.0,1,,,,12906,
2021-08-07,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,1178.0,90,,,,,
2021-08-07,MFP iOS calorie adjustment,Cardio,-113.0,1,,,,5677,
2021-08-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,791.0,60,,,,,
2021-08-08,MFP iOS calorie adjustment,Cardio,-47.0,1,,,,6642,
2021-08-09,MFP iOS calorie adjustment,Cardio,107.0,1,,,,9023,
2021-08-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2624.0,200,,,,,
2021-08-10,MFP iOS calorie adjustment,Cardio,-342.0,1,,,,16736,
2021-08-11,MFP iOS calorie adjustment,Cardio,194.0,1,,,,14136,
2021-08-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3833.0,272,,,,,
2021-08-12,MFP iOS calorie adjustment,Cardio,-451.0,1,,,,13629,
2021-08-13,MFP iOS calorie adjustment,Cardio,115.0,1,,,,8988,
2021-08-14,MFP iOS calorie adjustment,Cardio,120.0,1,,,,9327,
2021-08-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,6148.0,462,,,,,
2021-08-15,MFP iOS calorie adjustment,Cardio,-854.0,1,,,,11080,
2021-08-16,MFP iOS calorie adjustment,Cardio,34.0,1,,,,5177,
2021-08-17,MFP iOS calorie adjustment,Cardio,113.0,1,,,,9371,
2021-08-18,MFP iOS calorie adjustment,Cardio,56.0,1,,,,5176,
2021-08-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,951.0,75,,,,,
2021-08-19,MFP iOS calorie adjustment,Cardio,19.0,1,,,,11480,
2021-08-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3160.0,258,,,,,
2021-08-20,MFP iOS calorie adjustment,Cardio,-433.0,1,,,,22591,
2021-08-21,MFP iOS calorie adjustment,Cardio,221.0,1,,,,15159,
2021-08-22,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5000.0,454,,,,,
2021-08-22,MFP iOS calorie adjustment,Cardio,-851.0,1,,,,22462,
2021-08-23,MFP iOS calorie adjustment,Cardio,103.0,1,,,,7899,
2021-08-24,MFP iOS calorie adjustment,Cardio,127.0,1,,,,9506,
2021-08-25,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,791.0,60,,,,,
2021-08-25,MFP iOS calorie adjustment,Cardio,66.0,1,,,,12553,
2021-08-26,MFP iOS calorie adjustment,Cardio,167.0,1,,,,12015,
2021-08-27,MFP iOS calorie adjustment,Cardio,151.0,1,,,,11327,
2021-08-28,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1263.0,90,,,,,
2021-08-28,MFP iOS calorie adjustment,Cardio,-33.0,1,,,,10306,
2021-08-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1107.0,90,,,,,
2021-08-29,MFP iOS calorie adjustment,Cardio,120.0,1,,,,18752,
2021-08-30,MFP iOS calorie adjustment,Cardio,46.0,1,,,,5193,
2021-08-31,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,950.0,75,,,,,
2021-08-31,MFP iOS calorie adjustment,Cardio,-94.0,1,,,,5320,
2021-09-01,MFP iOS calorie adjustment,Cardio,40.0,1,,,,4687,
2021-09-02,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,987.0,75,,,,,
2021-09-02,MFP iOS calorie adjustment,Cardio,45.0,1,,,,14523,
2021-09-03,MFP iOS calorie adjustment,Cardio,-416.0,1,,,,21404,
2021-09-03,"Running (jogging), in place",Cardio,1200.0,241,,,,,
2021-09-04,MFP iOS calorie adjustment,Cardio,182.0,1,,,,12595,
2021-09-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2900.0,227,,,,,
2021-09-05,MFP iOS calorie adjustment,Cardio,-255.0,1,,,,20537,
2021-09-06,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,7100.0,605,,,,,
2021-09-06,MFP iOS calorie adjustment,Cardio,-1119.0,1,,,,21401,
2021-09-07,MFP iOS calorie adjustment,Cardio,33.0,1,,,,3781,
2021-09-08,MFP iOS calorie adjustment,Cardio,61.0,1,,,,6095,
2021-09-09,MFP iOS calorie adjustment,Cardio,55.0,1,,,,5269,
2021-09-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,750.0,60,,,,,
2021-09-10,MFP iOS calorie adjustment,Cardio,-71.0,1,,,,4758,
2021-09-11,MFP iOS calorie adjustment,Cardio,5.0,1,,,,1462,
2021-09-12,MFP iOS calorie adjustment,Cardio,28.0,1,,,,4052,
2021-09-13,MFP iOS calorie adjustment,Cardio,32.0,1,,,,4203,
2021-09-14,MFP iOS calorie adjustment,Cardio,70.0,1,,,,7366,
2021-09-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,790.0,60,,,,,
2021-09-15,MFP iOS calorie adjustment,Cardio,-62.0,1,,,,7167,
2021-09-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,757.0,60,,,,,
2021-09-16,MFP iOS calorie adjustment,Cardio,4.0,1,,,,8643,
2021-09-17,MFP iOS calorie adjustment,Cardio,144.0,1,,,,9841,
2021-09-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,215.0,18,,,,,
2021-09-18,MFP iOS calorie adjustment,Cardio,99.0,1,,,,10851,
2021-09-19,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,4200.0,359,,,,,
2021-09-19,MFP iOS calorie adjustment,Cardio,-555.0,1,,,,20514,
2021-09-20,MFP iOS calorie adjustment,Cardio,28.0,1,,,,4386,
2021-09-21,MFP iOS calorie adjustment,Cardio,131.0,1,,,,9414,
2021-09-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,907.0,65,,,,,
2021-09-22,MFP iOS calorie adjustment,Cardio,-78.0,1,,,,5111,
2021-09-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2116.0,165,,,,,
2021-09-23,MFP iOS calorie adjustment,Cardio,-218.0,1,,,,12287,
2021-09-24,MFP iOS calorie adjustment,Cardio,184.0,1,,,,14110,
2021-09-25,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,4704.0,384,,,,,
2021-09-25,MFP iOS calorie adjustment,Cardio,-654.0,1,,,,23606,
2021-09-26,MFP iOS calorie adjustment,Cardio,208.0,1,,,,14725,
2021-09-27,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2847.0,209,,,,,
2021-09-27,MFP iOS calorie adjustment,Cardio,-268.0,1,,,,15291,
2021-09-28,MFP iOS calorie adjustment,Cardio,164.0,1,,,,11208,
2021-09-29,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,807.0,60,,,,,
2021-09-29,MFP iOS calorie adjustment,Cardio,-72.0,1,,,,4021,
2021-09-30,MFP iOS calorie adjustment,Cardio,31.0,1,,,,4119,
2021-10-01,MFP iOS calorie adjustment,Cardio,168.0,1,,,,13446,
2021-10-02,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5700.0,481,,,,,
2021-10-02,"Bicycling, <10 mph, leisure (cycling, biking, bike riding)",Cardio,120.0,21,,,,,
2021-10-02,MFP iOS calorie adjustment,Cardio,-922.0,1,,,,19354,
2021-10-03,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,3800.0,337,,,,,
2021-10-03,"Bicycling, <10 mph, leisure (cycling, biking, bike riding)",Cardio,80.0,17,,,,,
2021-10-03,MFP iOS calorie adjustment,Cardio,-509.0,1,,,,23196,
2021-10-04,MFP iOS calorie adjustment,Cardio,32.0,1,,,,4121,
2021-10-05,MFP iOS calorie adjustment,Cardio,120.0,1,,,,8793,
2021-10-06,MFP iOS calorie adjustment,Cardio,39.0,1,,,,4417,
2021-10-07,MFP iOS calorie adjustment,Cardio,153.0,1,,,,10092,
2021-10-08,MFP iOS calorie adjustment,Cardio,187.0,1,,,,13472,
2021-10-09,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,5644.0,467,,,,,
2021-10-09,MFP iOS calorie adjustment,Cardio,-736.0,1,,,,25287,
